parent_taxon_id,taxon_id,rank_level,leaf_class_id,name
918903,918914,25,,Synandreae
918914,85314,20,,Physostegia
85314,85313,10,768,Physostegia virginiana
918903,918909,25,,Marrubieae
918909,54604,20,,Marrubium
54604,54605,10,1866,Marrubium vulgare
918903,918907,25,,Leonureae
918907,56172,20,,Leonurus
56172,56171,10,1901,Leonurus cardiaca
48623,918899,27,,Viticoideae
918899,126846,20,,Vitex
126846,338187,10,512,Vitex lucens
126846,170271,10,1597,Vitex agnus-castus
48623,918904,27,,Ajugoideae
918904,54876,20,,Trichostema
54876,127634,10,947,Trichostema dichotomum
54876,54875,10,1442,Trichostema lanceolatum
54876,58931,10,2021,Trichostema lanatum
918904,55714,20,,Teucrium
55714,64547,10,1388,Teucrium canadense
918904,56100,20,,Ajuga
56100,56099,10,1763,Ajuga reptans
48151,47322,30,,Orobanchaceae
47322,902044,25,,Rhinantheae
902044,60092,20,,Rhinanthus
60092,61470,10,38,Rhinanthus minor
902044,51287,20,,Bellardia
51287,51286,10,467,Bellardia trixago
51287,537967,10,1649,Bellardia viscosa
902044,57503,20,,Melampyrum
57503,62367,10,1234,Melampyrum lineare
47322,902069,25,,Pedicularideae
902069,49340,20,,Castilleja
49340,49344,10,43,Castilleja purpurea
49340,50042,10,204,Castilleja affinis
49340,123956,10,241,Castilleja indivisa
49340,49342,10,253,Castilleja coccinea
49340,76148,10,524,Castilleja miniata
49340,60514,10,720,Castilleja nana
49340,143148,10,920,Castilleja tenuiflora
49340,128204,10,1319,Castilleja hispida
49340,76139,10,1563,Castilleja chromosa
49340,49343,10,1845,Castilleja exserta
49340,56760,10,1925,Castilleja foliolosa
902069,49646,20,,Pedicularis
49646,49645,10,100,Pedicularis densiflora
49646,59780,10,529,Pedicularis groenlandica
49646,60532,10,729,Pedicularis attollens
49646,62700,10,1991,Pedicularis semibarbata
49646,51227,10,2054,Pedicularis canadensis
902069,50793,20,,Triphysaria
50793,50792,10,347,Triphysaria eriantha
902069,62403,20,,Agalinis
62403,158068,10,1577,Agalinis purpurea
62403,142653,10,1988,Agalinis heterophylla
47322,902074,25,,Orobancheae
902074,59981,20,,Conopholis
59981,59983,10,580,Conopholis alpina
59981,59980,10,1930,Conopholis americana
902074,273241,20,,Aphyllon
273241,802543,10,1179,Aphyllon fasciculatum
273241,802714,10,2043,Aphyllon uniflorum
902074,62686,20,,Epifagus
62686,62685,10,1890,Epifagus virginiana
48151,47151,30,,Scrophulariaceae
47151,941813,25,,Leucophylleae
941813,123119,20,,Leucophyllum
123119,123118,10,50,Leucophyllum frutescens
47151,941815,25,,Scrophularieae
941815,50809,20,,Scrophularia
50809,50812,10,354,Scrophularia californica
941815,56165,20,,Verbascum
56165,59028,10,361,Verbascum blattaria
56165,64130,10,1713,Verbascum virgatum
56165,59029,10,2076,Verbascum thapsus
47151,941811,25,,Buddlejeae
941811,64571,20,,Buddleja
64571,75916,10,481,Buddleja davidii
47151,941814,25,,Myoporeae
941814,63613,20,,Myoporum
63613,63611,10,2042,Myoporum laetum
48151,64552,30,,Phrymaceae
64552,157750,20,,Diplacus
157750,777233,13,,Eunanus
777233,701989,10,115,Diplacus bigelovii
157750,777236,13,2014,Diplacus
64552,319976,20,,Erythranthe
319976,982850,13,,Mimulosma
982850,453644,10,693,Erythranthe moschata
319976,982845,13,,Erythranthe
982845,777190,10,724,Erythranthe lewisii
982845,319974,10,966,Erythranthe cardinalis
319976,982841,13,,Monantha
982841,635401,10,1199,Erythranthe primuloides
319976,982854,13,,Simiolus
982854,470643,10,1793,Erythranthe guttata
64552,85491,20,,Phryma
85491,85490,10,831,Phryma leptostachya
64552,771807,20,,Mimulus
771807,62399,10,1243,Mimulus ringens
48151,47733,30,,Oleaceae
47733,58213,20,,Forestiera
58213,58211,10,199,Forestiera pubescens
47733,57145,20,,Olea
57145,57140,10,218,Olea europaea
47733,47732,20,,Syringa
47732,83072,10,258,Syringa vulgaris
47733,54806,20,,Fraxinus
54806,54807,10,263,Fraxinus nigra
54806,54808,10,1417,Fraxinus pennsylvanica
54806,63878,10,1620,Fraxinus latifolia
54806,125440,10,1781,Fraxinus excelsior
54806,54805,10,1889,Fraxinus americana
47733,69819,20,,Ligustrum
69819,77740,10,970,Ligustrum lucidum
69819,119805,10,1257,Ligustrum vulgare
69819,128769,10,1481,Ligustrum sinense
48151,50151,30,,Acanthaceae
50151,50152,20,,Justicia
50152,50150,10,221,Justicia californica
50152,51234,10,1694,Justicia americana
50151,851878,27,,Thunbergioideae
851878,129035,20,,Thunbergia
129035,132458,10,292,Thunbergia alata
50151,851876,27,,Avicennioideae
851876,62865,20,,Avicennia
62865,62853,10,772,Avicennia germinans
50151,83892,20,,Ruellia
83892,119651,10,1221,Ruellia humilis
83892,168220,10,1384,Ruellia nudiflora
83892,128653,10,1454,Ruellia caroliniensis
83892,130044,10,1815,Ruellia strepens
50151,70046,20,,Acanthus
70046,70045,10,1589,Acanthus mollis
48151,49194,30,,Verbenaceae
49194,936164,25,,Lantaneae
936164,59041,20,,Phyla
59041,59040,10,368,Phyla nodiflora
59041,59042,10,369,Phyla lanceolata
936164,50334,20,,Lantana
50334,50333,10,1805,Lantana camara
936164,56890,20,,Aloysia
56890,56891,10,1963,Aloysia gratissima
49194,936160,25,,Verbeneae
936160,81794,20,,Glandularia
81794,125675,10,623,Glandularia bipinnatifida
936160,53317,20,,Verbena
53317,60251,10,650,Verbena hastata
53317,53316,10,883,Verbena lasiostachys
53317,79487,10,1450,Verbena bonariensis
53317,128698,10,1464,Verbena brasiliensis
53317,63319,10,1498,Verbena stricta
53317,170148,10,1574,Verbena halei
53317,129278,10,1590,Verbena urticifolia
53317,56163,10,1852,Verbena officinalis
48151,48377,30,,Bignoniaceae
48377,604091,25,,Tecomeae
604091,48376,20,,Tecoma
48376,48363,10,792,Tecoma stans
604091,48890,20,,Spathodea
48890,126566,10,870,Spathodea campanulata
604091,72030,20,,Campsis
72030,75995,10,1342,Campsis radicans
48377,882467,25,,Jacarandeae
882467,72197,20,,Jacaranda
72197,77541,10,904,Jacaranda mimosifolia
48377,859993,25,,Bignonieae
859993,67824,20,,Bignonia
67824,67823,10,1373,Bignonia capreolata
48377,910649,25,,Catalpeae
910649,50861,20,,Catalpa
50861,910656,13,,Catalpa
910656,76158,10,1588,Catalpa speciosa
910649,72047,20,,Chilopsis
72047,76290,10,1818,Chilopsis linearis
48151,571193,30,,Mazaceae
571193,126377,20,,Mazus
126377,126376,10,805,Mazus pumilus
48151,71415,30,,Martyniaceae
71415,72318,20,,Proboscidea
72318,78747,10,1233,Proboscidea louisianica
48151,71586,30,,Paulowniaceae
71586,119794,20,,Paulownia
119794,119792,10,1251,Paulownia tomentosa
48151,57860,30,,Lentibulariaceae
57860,72300,20,,Pinguicula
72300,1044492,15,,Pinguicula
1044492,1044499,13,,Pinguicula
1044499,121266,10,1637,Pinguicula vulgaris
47124,47791,40,,Myrtales
47791,51816,30,,Myrtaceae
51816,468848,27,,Myrtoideae
468848,921782,25,,Metrosidereae
921782,60448,20,,Metrosideros
60448,122905,10,5,Metrosideros excelsa
60448,403879,10,536,Metrosideros umbellata
60448,60447,10,702,Metrosideros polymorpha
60448,366729,10,745,Metrosideros diffusa
60448,70236,10,1163,Metrosideros fulgens
60448,366726,10,1565,Metrosideros perforata
468848,921781,25,,Melaleuceae
921781,72232,20,,Melaleuca
72232,77976,10,982,Melaleuca citrina
468848,473531,25,,Eucalypteae
473531,51815,20,,Eucalyptus
51815,53398,10,1053,Eucalyptus globulus
468848,921783,25,,Myrteae
921783,62867,20,,Psidium
62867,62859,10,1370,Psidium guajava
921783,366703,20,,Neomyrtus
366703,404136,10,2098,Neomyrtus pedunculata
468848,474119,25,,Leptospermeae
474119,54708,20,,Leptospermum
54708,54699,10,1376,Leptospermum scoparium
47791,47790,30,,Onagraceae
47790,48626,20,,Oenothera
48626,914075,13,,Gaura
914075,914092,10,65,Oenothera glaucifolia
914075,78250,10,558,Oenothera suffrutescens
914075,78241,10,1635,Oenothera curtiflora
914075,590726,10,1911,Oenothera lindheimeri
914075,521639,10,1913,Oenothera suffulta
48626,914076,13,,Lavauxia
914076,165820,10,431,Oenothera triloba
48626,914077,13,,Oenothera
914077,51813,10,590,Oenothera elata
914077,78243,10,1118,Oenothera laciniata
914077,62207,10,1196,Oenothera biennis
48626,914096,13,,Calylophus
914096,359779,10,945,Oenothera berlandieri
48626,914080,13,,Megapterium
914080,119117,10,1096,Oenothera macrocarpa
48626,914083,13,,Hartmannia
914083,78247,10,1119,Oenothera rosea
914083,48625,10,1944,Oenothera speciosa
47790,50339,20,,Ludwigia
50339,164861,10,232,Ludwigia octovalvis
50339,60220,10,639,Ludwigia peploides
50339,130998,10,1966,Ludwigia alternifolia
47790,47789,20,,Clarkia
47789,51087,10,415,Clarkia purpurea
47789,51735,10,565,Clarkia unguiculata
47789,51854,10,597,Clarkia concinna
47789,57148,10,1586,Clarkia rubicunda
47789,61048,10,1621,Clarkia amoena
47790,54713,20,,Fuchsia
54713,1043666,13,,Skinnera
1043666,70228,10,476,Fuchsia excorticata
54713,1043656,13,,Quelusia
1043656,163112,10,1994,Fuchsia magellanica
47790,72029,20,,Camissoniopsis
72029,75976,10,496,Camissoniopsis cheiranthifolia
47790,564913,20,,Chamaenerion
564913,564970,10,553,Chamaenerion latifolium
564913,564969,10,1732,Chamaenerion angustifolium
47790,52972,20,,Epilobium
52972,84517,10,569,Epilobium hirsutum
52972,53050,10,926,Epilobium ciliatum
52972,53051,10,927,Epilobium canum
52972,62702,10,1331,Epilobium obcordatum
52972,52971,10,1619,Epilobium brachycarpum
47790,68181,20,,Taraxia
68181,68182,10,583,Taraxia ovata
47790,47933,20,,Circaea
47933,51843,10,596,Circaea lutetiana
47933,76342,10,1893,Circaea alpina
47790,72052,20,,Chylismia
72052,76333,10,1490,Chylismia claviformis
72052,76331,10,1882,Chylismia brevipes
47791,58935,30,,Lythraceae
58935,58302,20,,Punica
58302,58300,10,217,Punica granatum
58935,83464,20,,Decodon
83464,83456,10,328,Decodon verticillatus
58935,58937,20,,Lythrum
58937,61321,10,956,Lythrum salicaria
58937,128998,10,1864,Lythrum alatum
58935,68717,20,,Lagerstroemia
68717,135394,10,1078,Lagerstroemia indica
47791,62825,30,,Combretaceae
62825,62826,20,,Terminalia
62826,62821,10,530,Terminalia catappa
62825,62864,20,,Conocarpus
62864,62850,10,1366,Conocarpus erectus
47791,48889,30,,Melastomataceae
48889,920772,27,,Melastomatoideae
920772,920774,25,,Rhexieae
920774,126319,20,,Rhexia
126319,126318,10,784,Rhexia mariana
47124,48700,40,,Apiales
48700,52849,30,,Araliaceae
52849,525720,27,,Hydrocotyloideae
525720,56917,20,,Hydrocotyle
56917,163871,10,7,Hydrocotyle bonariensis
56917,60951,10,850,Hydrocotyle ranunculoides
52849,116336,20,,Panax
116336,123049,10,33,Panax trifolius
52849,52850,20,,Aralia
52850,82813,10,206,Aralia spinosa
52850,119827,10,1266,Aralia racemosa
52850,52848,10,1507,Aralia californica
52850,119828,10,1561,Aralia nudicaulis
52849,83915,20,,Oplopanax
83915,83914,10,435,Oplopanax horridus
52849,53939,20,,Schefflera
53939,328089,10,534,Schefflera digitata
52849,54630,20,,Pseudopanax
54630,126181,10,748,Pseudopanax arboreus
54630,54629,10,1356,Pseudopanax crassifolius
52849,366627,20,,Raukaua
366627,366624,10,1535,Raukaua simplex
52849,55883,20,,Hedera
55883,55882,10,1927,Hedera helix
48700,48699,30,,Apiaceae
48699,790553,27,,Apioideae
790553,790586,25,,Oenantheae
790586,60126,20,,Cicuta
60126,60125,10,59,Cicuta maculata
790586,129023,20,,Cryptotaenia
129023,129021,10,996,Cryptotaenia canadensis
790553,790592,25,,Selineae
790592,52836,20,,Angelica
52836,64289,10,160,Angelica hendersonii
52836,704166,10,1332,Angelica capitellata
52836,129689,10,2071,Angelica atropurpurea
790592,83155,20,,Zizia
83155,83154,10,269,Zizia aurea
790592,156539,20,,Polytaenia
156539,167284,10,1062,Polytaenia texana
790592,55343,20,,Lomatium
55343,56825,10,1946,Lomatium dasycarpum
55343,56827,10,1948,Lomatium utriculatum
790553,790594,25,,Tordylieae
790594,54899,20,,Pastinaca
54899,59778,10,527,Pastinaca sativa
790594,53095,20,,Heracleum
53095,53094,10,943,Heracleum maximum
790553,790559,25,,Careae
790559,51742,20,,Aegopodium
51742,51741,10,568,Aegopodium podagraria
790553,790591,25,,Scandiceae
790591,1043617,24,,Daucinae
1043617,56727,20,,Daucus
56727,76610,10,644,Daucus carota
56727,56726,10,1109,Daucus pusillus
790591,1043615,24,,Scandicinae
1043615,53167,20,,Osmorhiza
53167,53166,10,972,Osmorhiza berteroi
53167,130368,10,1904,Osmorhiza longistylis
1043615,54902,20,,Chaerophyllum
54902,160370,10,1168,Chaerophyllum tainturieri
1043615,56844,20,,Scandix
56844,56843,10,1952,Scandix pecten-veneris
790591,1043614,24,,Torilidinae
1043614,53305,20,,Torilis
53305,56846,10,1953,Torilis arvensis
790553,790576,25,,Apieae
790576,53053,20,,Foeniculum
53053,53052,10,928,Foeniculum vulgare
790553,790593,25,,Smyrnieae
790593,52999,20,,Conium
52999,52998,10,1683,Conium maculatum
790553,790582,25,,Erigenieae
790582,117310,20,,Erigenia
117310,117309,10,1903,Erigenia bulbosa
48699,525432,27,,Saniculoideae
525432,790556,25,,Saniculeae
790556,53202,20,,Sanicula
53202,53201,10,988,Sanicula crassicaulis
53202,56840,10,1278,Sanicula bipinnatifida
53202,55466,10,1575,Sanicula arctopoides
790556,57628,20,,Eryngium
57628,162705,10,1794,Eryngium leavenworthii
57628,128695,10,1972,Eryngium yuccifolium
48700,51596,30,,Pittosporaceae
51596,51597,20,,Pittosporum
51597,78590,10,198,Pittosporum crassifolium
51597,78591,10,207,Pittosporum tenuifolium
51597,200847,10,1050,Pittosporum eugenioides
48700,71524,30,,Griseliniaceae
71524,200846,20,,Griselinia
200846,200843,10,1049,Griselinia littoralis
48700,71589,30,,Pennantiaceae
71589,185246,20,,Pennantia
185246,185249,10,1379,Pennantia corymbosa
47124,47366,40,,Caryophyllales
47366,51937,30,,Droseraceae
51937,51935,20,,Drosera
51935,1064188,15,,Drosera
1064188,1064197,13,,Drosera
1064197,122208,10,12,Drosera spatulata
1064197,52655,10,809,Drosera anglica
1064197,52658,10,810,Drosera rotundifolia
1064197,53038,10,921,Drosera intermedia
1064188,1064192,13,,Arcturia
1064192,54678,10,1372,Drosera arcturi
47366,47903,30,,Cactaceae
47903,335455,27,,Cactoideae
335455,470233,25,,Pachycereae
470233,82006,20,,Stenocereus
82006,82005,10,19,Stenocereus thurberi
470233,68190,20,,Echinocereus
68190,971841,15,,Triglochidiatus
971841,971842,13,,Triglochidiati
971842,82276,10,67,Echinocereus triglochidiatus
82276,858352,5,586,Echinocereus triglochidiatus mojavensis
68190,971840,15,,Echinocereus
971840,971845,13,,Erecti
971845,76754,10,388,Echinocereus engelmannii
971840,971844,13,,Reichenbachia
971844,162187,10,1623,Echinocereus reichenbachii
971840,971846,13,,Costati
971846,162189,10,1624,Echinocereus stramineus
470233,156664,20,,Pachycereus
156664,199206,10,570,Pachycereus pringlei
470233,272658,20,,Myrtillocactus
272658,274227,10,924,Myrtillocactus geometrizans
470233,54451,20,,Carnegiea
54451,54449,10,1825,Carnegiea gigantea
335455,514201,25,,Cacteae
514201,156834,20,,Lophophora
156834,1158738,13,,Lophophora
1158738,164777,10,212,Lophophora williamsii
514201,68192,20,,Mammillaria
68192,165122,10,272,Mammillaria heyderi
68192,68191,10,2062,Mammillaria dioica
514201,68607,20,,Echinocactus
68607,207186,10,520,Echinocactus platyacanthus
68607,162172,10,1585,Echinocactus horizonthalonius
514201,54454,20,,Ferocactus
54454,273944,10,844,Ferocactus latispinus
54454,54453,10,1144,Ferocactus cylindraceus
54454,162935,10,1850,Ferocactus wislizeni
54454,192385,10,1883,Ferocactus pilosus
514201,870495,20,,Homalocephala
870495,870496,10,1617,Homalocephala texensis
514201,357175,20,,Hamatocactus
357175,855937,10,1849,Hamatocactus hamatacanthus
47903,461783,27,,Opuntioideae
461783,871630,25,,Cylindropuntieae
871630,49352,20,,Cylindropuntia
49352,49351,10,45,Cylindropuntia bigelovii
49352,49357,10,46,Cylindropuntia echinocarpa
49352,76567,10,630,Cylindropuntia prolifera
49352,68416,10,642,Cylindropuntia ramosissima
49352,273618,10,744,Cylindropuntia imbricata
49352,202757,10,1011,Cylindropuntia leptocaulis
49352,129418,10,1622,Cylindropuntia fulgida
461783,871622,25,,Opuntieae
871622,47902,20,,Opuntia
47902,57872,10,114,Opuntia basilaris
47902,119980,10,236,Opuntia lindheimeri
47902,78269,10,593,Opuntia polyacantha
47902,78264,10,1123,Opuntia engelmannii
47902,78266,10,1124,Opuntia littoralis
47902,78267,10,1125,Opuntia microdasys
47902,78268,10,1126,Opuntia phaeacantha
47902,64119,10,1710,Opuntia ficus-indica
47902,47894,10,1759,Opuntia humifusa
47366,71417,30,,Montiaceae
71417,52995,20,,Claytonia
52995,779780,13,,Claytonia
779780,117434,10,22,Claytonia virginica
779780,67775,10,492,Claytonia caroliniana
779780,62584,10,1284,Claytonia lanceolata
52995,779781,13,,Limnia
779781,55767,10,1657,Claytonia sibirica
779781,52994,10,1672,Claytonia perfoliata
71417,72027,20,,Calyptridium
72027,75958,10,489,Calyptridium monospermum
71417,47364,20,,Lewisia
47364,47360,10,1592,Lewisia rediviva
71417,49912,20,,Calandrinia
49912,400267,10,1792,Calandrinia menziesii
47366,49320,30,,Aizoaceae
49320,574921,27,,Mesembryanthemoideae
574921,49321,20,,Mesembryanthemum
49321,734714,15,,Cryophytum
734714,734716,13,,Papulosa
734716,49319,10,31,Mesembryanthemum crystallinum
49321,734724,15,,Phyllobolus
734724,734729,13,,Geniculiflora
734729,589815,10,385,Mesembryanthemum cordifolium
49320,624228,27,,Ruschioideae
624228,624231,25,,Ruschieae
624231,49323,20,,Carpobrotus
49323,49322,10,34,Carpobrotus edulis
49323,56026,10,1742,Carpobrotus chilensis
49320,624227,27,,Aizooideae
624227,624230,25,,Tetragonioideae
624230,72392,20,,Tetragonia
72392,418653,10,197,Tetragonia tetragonoides
49320,624229,27,,Sesuvioideae
624229,624234,25,,Sesuvieae
624234,60117,20,,Sesuvium
60117,130743,10,1999,Sesuvium portulacastrum
47366,48382,30,,Polygonaceae
48382,922206,27,,Polygonoideae
922206,922225,25,,Persicarieae
922225,922227,24,,Persicariinae
922227,61787,20,,Persicaria
61787,131249,10,37,Persicaria perfoliata
61787,78450,10,892,Persicaria amphibia
61787,78451,10,1169,Persicaria capitata
61787,78455,10,1170,Persicaria pensylvanica
61787,144047,10,1176,Persicaria virginiana
61787,63886,10,1625,Persicaria lapathifolia
61787,56166,10,1787,Persicaria maculosa
61787,204179,10,1915,Persicaria sagittata
922225,922228,24,,Koenigiinae
922228,72009,20,,Bistorta
72009,75770,10,995,Bistorta bistortoides
922206,922242,25,,Rumiceae
922242,67592,20,,Oxyria
67592,67591,10,448,Oxyria digyna
922242,53196,20,,Rumex
53196,53195,10,984,Rumex acetosella
53196,53197,10,985,Rumex crispus
53196,63371,10,1841,Rumex obtusifolius
922206,922238,25,,Polygoneae
922238,922239,24,,Polygoninae
922239,48972,20,,Polygonum
48972,60734,10,766,Polygonum paronychia
48972,78678,10,1218,Polygonum aviculare
922238,922240,24,,Reynoutriinae
922240,72245,20,,Muehlenbeckia
72245,78126,10,1090,Muehlenbeckia complexa
72245,349797,10,1443,Muehlenbeckia axillaris
72245,366725,10,1564,Muehlenbeckia australis
922240,379255,20,,Reynoutria
379255,914922,10,1534,Reynoutria japonica
48382,922207,27,,Eriogonoideae
922207,922210,25,,Eriogoneae
922210,48939,20,,Eriogonum
48939,1112661,15,,Ganysma
1112661,59459,10,461,Eriogonum inflatum
48939,1112639,15,,Eucycla
1112639,77018,10,747,Eriogonum parvifolium
1112639,53046,10,925,Eriogonum nudum
1112639,54999,10,1471,Eriogonum fasciculatum
1112639,57211,10,1501,Eriogonum latifolium
48939,1112646,15,,Oligogonum
1112646,77040,10,802,Eriogonum umbellatum
922207,922209,25,,Coccolobeae
922209,127285,20,,Coccoloba
127285,127284,10,1236,Coccoloba uvifera
922207,48381,20,,Antigonon
48381,48380,10,1880,Antigonon leptopus
47366,52327,30,,Amaranthaceae
52327,929257,27,,Salsoloideae
929257,869774,25,,Salsoleae
869774,57900,20,,Salsola
57900,57896,10,123,Salsola tragus
52327,518889,27,,Chenopodioideae
518889,518888,25,,Atripliceae
518888,58112,20,,Atriplex
58112,58118,10,184,Atriplex lentiformis
58112,75706,10,430,Atriplex hymenelytra
58112,60176,10,628,Atriplex prostrata
58112,58113,10,1142,Atriplex canescens
518889,931408,25,,Chenopodieae
931408,48439,20,,Chenopodium
48439,58127,10,185,Chenopodium album
52327,929250,27,,Gomphrenoideae
929250,62885,20,,Alternanthera
62885,75386,10,383,Alternanthera philoxeroides
47366,58169,30,,Frankeniaceae
58169,58170,20,,Frankenia
58170,58168,10,192,Frankenia salina
47366,50256,30,,Nyctaginaceae
50256,50255,20,,Abronia
50255,50164,10,225,Abronia villosa
50255,75244,10,324,Abronia maritima
50255,52618,10,796,Abronia latifolia
50255,53801,10,1154,Abronia umbellata
50256,50615,20,,Mirabilis
50615,50616,10,308,Mirabilis jalapa
50615,78082,10,394,Mirabilis laevis
50256,71954,20,,Allionia
71954,75334,10,339,Allionia incarnata
50256,72014,20,,Boerhavia
72014,75833,10,1100,Boerhavia coccinea
47366,48567,30,,Caryophyllaceae
48567,791473,27,,Caryophylloideae
791473,791474,25,,Caryophylleae
791474,56155,20,,Saponaria
56155,56154,10,239,Saponaria officinalis
791474,60019,20,,Petrorhagia
60019,60602,10,743,Petrorhagia dubia
791474,60001,20,,Dianthus
60001,64541,10,1822,Dianthus armeria
791473,791475,25,,Sileneae
791475,52195,20,,Silene
52195,485191,10,396,Silene coronaria
52195,68886,10,757,Silene acaulis
52195,53212,10,994,Silene gallica
52195,62221,10,1201,Silene laciniata
62221,62222,5,1202,Silene laciniata californica
52195,79109,10,1338,Silene latifolia
52195,128942,10,1510,Silene stellata
52195,55721,10,1633,Silene vulgaris
52195,55759,10,1652,Silene dioica
52195,740984,10,1733,Silene flos-cuculi
52195,57291,10,2085,Silene virginica
48567,791418,27,,Alsinoideae
791418,791419,25,,Alsineae
791419,50853,20,,Cerastium
50853,50851,10,370,Cerastium arvense
50853,52973,10,906,Cerastium glomeratum
50853,53307,10,1021,Cerastium fontanum
791419,49389,20,,Stellaria
49389,126702,10,941,Stellaria pubera
49389,1087592,11,,Stellaria media
1087592,53298,10,1016,Stellaria media
48567,791501,25,,Sperguleae
791501,55731,20,,Spergularia
55731,55730,10,1688,Spergularia rubra
47366,47365,30,,Portulacaceae
47365,58992,20,,Portulaca
58992,58991,10,456,Portulaca oleracea
58992,133294,10,487,Portulaca pilosa
47366,71416,30,,Molluginaceae
71416,72241,20,,Mollugo
72241,78090,10,1084,Mollugo verticillata
47366,576365,30,,Petiveriaceae
576365,133292,20,,Rivina
133292,133291,10,1262,Rivina humilis
47366,60478,30,,Plumbaginaceae
60478,60479,20,,Armeria
60479,60476,10,1447,Armeria maritima
47366,51304,30,,Tamaricaceae
51304,51305,20,,Tamarix
51305,56015,10,1738,Tamarix ramosissima
47366,48600,30,,Phytolaccaceae
48600,48601,20,,Phytolacca
48601,48599,10,1935,Phytolacca americana
47366,71423,30,,Simmondsiaceae
71423,72364,20,,Simmondsia
72364,79122,10,1977,Simmondsia chinensis
47124,48796,40,,Malvales
48796,50313,30,,Thymelaeaceae
50313,61316,20,,Daphne
61316,127391,10,14,Daphne laureola
48796,48797,30,,Malvaceae
48797,860115,27,,Malvoideae
860115,860846,25,,Hibisceae
860846,48891,20,,Hibiscus
48891,82317,10,77,Hibiscus moscheutos
48891,126585,10,880,Hibiscus syriacus
48891,62876,10,1374,Hibiscus rosa-sinensis
48891,77411,10,1596,Hibiscus trionum
48891,163767,10,2081,Hibiscus laevis
860846,120943,20,,Malvaviscus
120943,120942,10,1557,Malvaviscus arboreus
860115,860842,25,,Malveae
860842,55978,20,,Malva
55978,77950,10,178,Malva arborea
55978,58202,10,196,Malva parviflora
55978,55977,10,418,Malva moschata
55978,77952,10,1566,Malva neglecta
55978,56162,10,1786,Malva sylvestris
860842,50154,20,,Sphaeralcea
50154,50153,10,223,Sphaeralcea ambigua
50154,79173,10,1350,Sphaeralcea angustifolia
860842,181605,20,,Hoheria
181605,181603,10,287,Hoheria populnea
860842,71971,20,,Anoda
71971,75455,10,379,Anoda cristata
860842,58200,20,,Eremalche
58200,59454,10,458,Eremalche rotundifolia
860842,53864,20,,Abutilon
53864,60214,10,636,Abutilon theophrasti
860842,48798,20,,Sidalcea
48798,68635,10,701,Sidalcea oregana
48798,61357,10,971,Sidalcea glaucescens
48798,48795,10,1992,Sidalcea malviflora
860842,72239,20,,Modiola
72239,78087,10,1082,Modiola caroliniana
860842,59228,20,,Callirhoe
59228,127941,10,1456,Callirhoe involucrata
59228,159674,10,1600,Callirhoe pedata
860842,54996,20,,Sida
54996,168921,10,1487,Sida abutifolia
860842,57138,20,,Malacothamnus
57138,57137,10,1514,Malacothamnus fasciculatus
860115,925055,25,,Chiranthodendreae
925055,63605,20,,Fremontodendron
63605,63609,10,1185,Fremontodendron californicum
48797,520305,27,,Bombacoideae
520305,62819,20,,Ceiba
62819,62809,10,1354,Ceiba pentandra
48797,924978,27,,Tilioideae
924978,54856,20,,Tilia
54856,54854,10,1432,Tilia americana
48797,911348,27,,Byttnerioideae
911348,154540,20,,Guazuma
154540,154538,10,1803,Guazuma ulmifolia
48797,872657,27,,Grewioideae
872657,343583,20,,Entelea
343583,343580,10,1956,Entelea arborescens
47124,71275,40,,Brassicales
71275,47204,30,,Brassicaceae
47204,903171,25,,Erysimeae
903171,50630,20,,Erysimum
50630,57402,10,15,Erysimum franciscanum
50630,50628,10,314,Erysimum capitatum
47204,902660,25,,Thlaspideae
902660,56062,20,,Alliaria
56062,56061,10,101,Alliaria petiolata
902660,72396,20,,Thlaspi
72396,79358,10,1402,Thlaspi arvense
47204,903164,25,,Descurainieae
903164,58073,20,,Descurainia
58073,58072,10,167,Descurainia pinnata
47204,903202,25,,Sisymbrieae
903202,53267,20,,Sisymbrium
53267,58085,10,172,Sisymbrium irio
47204,792499,25,,Thelypodieae
792499,58089,20,,Stanleya
58089,58087,10,173,Stanleya pinnata
792499,55458,20,,Thysanocarpus
55458,58088,10,174,Thysanocarpus curvipes
792499,50621,20,,Streptanthus
50621,52106,10,660,Streptanthus tortuosus
47204,743110,25,,Alysseae
743110,72007,20,,Berteroa
72007,75762,10,444,Berteroa incana
47204,792444,25,,Lepidieae
792444,47203,20,,Lepidium
47203,60153,10,624,Lepidium latifolium
47203,77676,10,946,Lepidium virginicum
47204,902567,25,,Cardamineae
902567,49652,20,,Cardamine
49652,49651,10,672,Cardamine californica
49652,125902,10,679,Cardamine douglassii
49652,60438,10,698,Cardamine concatenata
49652,159830,10,1032,Cardamine bulbosa
49652,159836,10,1035,Cardamine impatiens
49652,54531,10,1337,Cardamine pratensis
49652,118512,10,1631,Cardamine diphylla
49652,55829,10,1678,Cardamine hirsuta
902567,54332,20,,Nasturtium
54332,78174,10,1101,Nasturtium officinale
902567,52977,20,,Barbarea
52977,56126,10,1771,Barbarea vulgaris
47204,574731,25,,Brassiceae
574731,52163,20,,Cakile
52163,52162,10,677,Cakile edentula
52163,60982,10,852,Cakile maritima
574731,53098,20,,Hirschfeldia
53098,53097,10,944,Hirschfeldia incana
574731,53113,20,,Brassica
53113,53112,10,952,Brassica nigra
53113,53271,10,1008,Brassica rapa
574731,72330,20,,Rapistrum
72330,78835,10,1253,Rapistrum rugosum
